,userid,itemid
1956,8526,623
1957,8526,134
1958,8526,212
1959,8526,513
1960,8526,464
1961,8793,133
1962,8793,277
1963,8793,275
1964,8793,276
1965,8793,259
1966,8793,136
1967,8793,257
1968,8793,426
1969,8793,278
1970,8793,256
1971,8793,274
1972,8793,132
1973,8793,255
1974,8793,135
1975,8793,261
1976,8793,258
1977,8793,233
1978,8793,78
1979,8793,361
1980,8793,321
1981,8794,255
1982,8794,426
1983,8794,259
1984,8794,135
1985,8794,274
1986,8794,276
1987,8794,595
1988,8794,278
1989,8794,133
1990,8794,258
1991,8794,132
1992,8794,257
1993,8794,277
1994,8794,256
1995,8794,136
1996,8794,275
1997,8794,519
1998,8794,261
1999,8794,301
2000,8794,642
2001,8926,426
2002,8926,277
2003,8926,278
2004,8926,136
2005,8926,256
2006,8926,261
2007,8926,135
2008,8926,276
2009,8926,259
2010,8926,132
2011,8926,274
2012,8926,595
2013,8926,255
2014,8926,133
2015,8926,258
2016,8926,257
2017,8926,329
2018,8926,275
2019,8926,495
2020,8926,642
2021,9103,135
2022,9103,276
2023,9103,274
2024,9103,278
2025,9103,595
2026,9103,133
2027,9103,256
2028,9103,258
2029,9103,255
2030,9103,261
2031,9103,132
2032,9103,259
2033,9103,277
2034,9103,275
2035,9103,301
2036,9103,527
2037,9103,136
2038,9103,426
2039,9103,233
2040,9103,462
2041,9107,276
2042,9107,257
2043,9107,275
2044,9107,373
2045,9107,301
2046,9107,274
2047,9107,595
2048,9107,642
2049,9107,211
2050,9107,133
2051,9107,258
2052,9107,255
2053,9107,557
2054,9107,62
2055,9107,582
2056,9107,88
2057,9107,212
2058,9107,307
2059,9107,135
2060,9107,58
2061,9263,133
2062,9263,135
2063,9263,255
2064,9263,257
2065,9263,456
2066,9263,16
2067,9263,258
2068,9263,275
2069,9263,120
2070,9263,278
2071,9263,256
2072,9263,595
2073,9263,329
2074,9263,274
2075,9263,557
2076,9263,464
2077,9263,215
2078,9263,623
2079,9263,136
2080,9263,124
2081,9415,255
2082,9415,135
2083,9415,519
2084,9415,259
2085,9415,132
2086,9415,258
2087,9415,527
2088,9415,595
2089,9415,136
2090,9415,274
2091,9415,503
2092,9415,278
2093,9415,257
2094,9415,329
2095,9415,513
2096,9415,456
2097,9415,464
2098,9415,277
2099,9415,133
2100,9415,218
2101,9426,133
2102,9426,257
2103,9426,275
2104,9426,255
2105,9426,132
2106,9426,258
2107,9426,277
2108,9426,426
2109,9426,595
2110,9426,328
2111,9426,449
2112,9426,329
2113,9426,136
2114,9426,276
2115,9426,373
2116,9426,259
2117,9426,48
2118,9426,582
2119,9426,156
2120,9426,212
2121,9710,133
2122,9710,132
2123,9710,255
2124,9710,275
2125,9710,257
2126,9710,258
2127,9710,595
2128,9710,135
2129,9710,277
2130,9710,329
2131,9710,259
2132,9710,449
2133,9710,136
2134,9710,274
2135,9710,426
2136,9710,519
2137,9710,623
2138,9710,276
2139,9710,48
2140,9710,503
2141,10263,278
2142,10263,261
2143,10263,255
2144,10263,274
2145,10263,256
2146,10263,133
2147,10263,259
2148,10263,135
2149,10263,257
2150,10263,426
2151,10263,258
2152,10263,263
2153,10263,276
2154,10263,155
2155,10263,136
2156,10263,612
2157,10263,115
2158,10263,77
2159,10263,277
2160,10263,372
2161,10326,426
2162,10326,259
2163,10326,133
2164,10326,278
2165,10326,136
2166,10326,277
2167,10326,255
2168,10326,256
2169,10326,274
2170,10326,261
2171,10326,276
2172,10326,173
2173,10326,585
2174,10326,132
2175,10326,398
2176,10326,135
2177,10326,220
2178,10326,155
2179,10326,147
2180,10326,590
2181,10413,135
2182,10413,276
2183,10413,275
2184,10413,274
2185,10413,256
2186,10413,278
2187,10413,261
2188,10413,277
2189,10413,259
2190,10413,595
2191,10413,133
2192,10413,426
2193,10413,257
2194,10413,258
2195,10413,132
2196,10413,82
2197,10413,301
2198,10413,255
2199,10413,233
2200,10413,462
2201,10419,257
2202,10419,275
2203,10419,133
2204,10419,277
2205,10419,259
2206,10419,276
2207,10419,258
2208,10419,274
2209,10419,132
2210,10419,373
2211,10419,582
2212,10419,255
2213,10419,278
2214,10419,135
2215,10419,48
2216,10419,503
2217,10419,308
2218,10419,88
2219,10419,557
2220,10419,642
2221,10426,133
2222,10426,275
2223,10426,261
2224,10426,255
2225,10426,277
2226,10426,132
2227,10426,259
2228,10426,426
2229,10426,256
2230,10426,136
2231,10426,278
2232,10426,257
2233,10426,276
2234,10426,274
2235,10426,76
2236,10426,135
2237,10426,258
2238,10426,192
2239,10426,328
2240,10426,160
2241,10479,426
2242,10479,255
2243,10479,259
2244,10479,133
2245,10479,132
2246,10479,136
2247,10479,275
2248,10479,277
2249,10479,257
2250,10479,278
2251,10479,595
2252,10479,274
2253,10479,256
2254,10479,642
2255,10479,519
2256,10479,258
2257,10479,495
2258,10479,261
2259,10479,135
2260,10479,158
2261,10793,257
2262,10793,258
2263,10793,135
2264,10793,132
2265,10793,595
2266,10793,277
2267,10793,276
2268,10793,274
2269,10793,261
2270,10793,278
2271,10793,255
2272,10793,426
2273,10793,275
2274,10793,329
2275,10793,133
2276,10793,259
2277,10793,136
2278,10793,256
2279,10793,503
2280,10793,263
2281,10794,133
2282,10794,255
2283,10794,426
2284,10794,136
2285,10794,132
2286,10794,261
2287,10794,276
2288,10794,540
2289,10794,256
2290,10794,328
2291,10794,278
2292,10794,258
2293,10794,449
2294,10794,164
2295,10794,87
2296,10794,120
2297,10794,623
2298,10794,218
2299,10794,635
2300,10794,277
2301,10926,133
2302,10926,276
2303,10926,426
2304,10926,255
2305,10926,135
2306,10926,595
2307,10926,274
2308,10926,136
2309,10926,132
2310,10926,258
2311,10926,278
2312,10926,277
2313,10926,259
2314,10926,256
2315,10926,257
2316,10926,261
2317,10926,329
2318,10926,275
2319,10926,519
2320,10926,527
2321,26104,133
2322,26104,255
2323,26104,275
2324,26104,276
2325,26104,132
2326,26104,261
2327,26104,259
2328,26104,274
2329,26104,135
2330,26104,136
2331,26104,278
2332,26104,426
2333,26104,277
2334,26104,258
2335,26104,256
2336,26104,257
2337,26104,595
2338,26104,76
2339,26104,82
2340,26104,482
2341,26109,133
2342,26109,426
2343,26109,255
2344,26109,276
2345,26109,136
2346,26109,256
2347,26109,278
2348,26109,642
2349,26109,257
2350,26109,328
2351,26109,164
2352,26109,261
2353,26109,77
2354,26109,277
2355,26109,619
2356,26109,49
2357,26109,274
2358,26109,388
2359,26109,193
2360,26109,582
2361,26341,135
2362,26341,132
2363,26341,261
2364,26341,595
2365,26341,274
2366,26341,255
2367,26341,258
2368,26341,133
2369,26341,259
2370,26341,278
2371,26341,426
2372,26341,257
2373,26341,270
2374,26341,275
2375,26341,256
2376,26341,276
2377,26341,277
2378,26341,158
2379,26341,136
2380,26341,82
2381,26379,133
2382,26379,426
2383,26379,256
2384,26379,136
2385,26379,278
2386,26379,135
2387,26379,277
2388,26379,276
2389,26379,261
2390,26379,255
2391,26379,274
2392,26379,595
2393,26379,233
2394,26379,132
2395,26379,258
2396,26379,527
2397,26379,329
2398,26379,259
2399,26379,590
2400,26379,303
2401,26510,133
2402,26510,275
2403,26510,255
2404,26510,257
2405,26510,259
2406,26510,132
2407,26510,261
2408,26510,277
2409,26510,276
2410,26510,274
2411,26510,426
2412,26510,258
2413,26510,136
2414,26510,278
2415,26510,328
2416,26510,256
2417,26510,482
2418,26510,82
2419,26510,76
2420,26510,582
2421,26541,133
2422,26541,255
2423,26541,426
2424,26541,261
2425,26541,132
2426,26541,274
2427,26541,257
2428,26541,276
2429,26541,259
2430,26541,278
2431,26541,275
2432,26541,595
2433,26541,258
2434,26541,135
2435,26541,256
2436,26541,277
2437,26541,136
2438,26541,328
2439,26541,82
2440,26541,263
2441,26910,133
2442,26910,275
2443,26910,255
2444,26910,257
2445,26910,261
2446,26910,277
2447,26910,132
2448,26910,256
2449,26910,135
2450,26910,136
2451,26910,258
2452,26910,594
2453,26910,278
2454,26910,125
2455,26910,263
2456,26910,328
2457,26910,623
2458,26910,134
2459,26910,9
2460,26910,464
2461,26941,133
2462,26941,275
2463,26941,135
2464,26941,255
2465,26941,257
2466,26941,132
2467,26941,259
2468,26941,274
2469,26941,595
2470,26941,276
2471,26941,277
2472,26941,258
2473,26941,261
2474,26941,426
2475,26941,256
2476,26941,278
2477,26941,136
2478,26941,301
2479,26941,82
2480,26941,308
2481,31026,133
2482,31026,255
2483,31026,426
2484,31026,259
2485,31026,595
2486,31026,132
2487,31026,274
2488,31026,519
2489,31026,136
2490,31026,135
2491,31026,527
2492,31026,218
2493,31026,276
2494,31026,512
2495,31026,278
2496,31026,258
2497,31026,529
2498,31026,256
2499,31026,87
2500,31026,225
2501,32610,259
2502,32610,277
2503,32610,274
2504,32610,278
2505,32610,261
2506,32610,276
2507,32610,132
2508,32610,639
2509,32610,258
2510,32610,257
2511,32610,426
2512,32610,133
2513,32610,361
2514,32610,136
2515,32610,495
2516,32610,582
2517,32610,76
2518,32610,308
2519,32610,155
2520,32610,173
2521,32679,276
2522,32679,133
2523,32679,277
2524,32679,233
2525,32679,135
2526,32679,256
2527,32679,278
2528,32679,136
2529,32679,274
2530,32679,261
2531,32679,275
2532,32679,258
2533,32679,426
2534,32679,78
2535,32679,462
2536,32679,92
2537,32679,132
2538,32679,626
2539,32679,551
2540,32679,595
2541,37910,426
2542,37910,595
2543,37910,133
2544,37910,276
2545,37910,135
2546,37910,255
2547,37910,132
2548,37910,256
2549,37910,258
2550,37910,275
2551,37910,261
2552,37910,274
2553,37910,257
2554,37910,328
2555,37910,136
2556,37910,329
2557,37910,278
2558,37910,519
2559,37910,277
2560,37910,189
2561,41105,133
2562,41105,255
2563,41105,426
2564,41105,275
2565,41105,256
2566,41105,136
2567,41105,278
2568,41105,135
2569,41105,257
2570,41105,274
2571,41105,261
2572,41105,259
2573,41105,276
2574,41105,218
2575,41105,277
2576,41105,258
2577,41105,120
2578,41105,595
2579,41105,211
2580,41105,132
2581,41109,133
2582,41109,255
2583,41109,259
2584,41109,132
2585,41109,135
2586,41109,136
2587,41109,278
2588,41109,274
2589,41109,257
2590,41109,258
2591,41109,623
2592,41109,275
2593,41109,277
2594,41109,261
2595,41109,582
2596,41109,48
2597,41109,9
2598,41109,449
2599,41109,456
2600,41109,263
2601,41263,426
2602,41263,277
2603,41263,136
2604,41263,133
2605,41263,276
2606,41263,361
2607,41263,261
2608,41263,278
2609,41263,173
2610,41263,259
2611,41263,132
2612,41263,639
2613,41263,559
2614,41263,256
2615,41263,324
2616,41263,495
2617,41263,329
2618,41263,258
2619,41263,30
2620,41263,233
2621,41410,135
2622,41410,276
2623,41410,274
2624,41410,278
2625,41410,259
2626,41410,261
2627,41410,595
2628,41410,256
2629,41410,132
2630,41410,277
2631,41410,258
2632,41410,426
2633,41410,133
2634,41410,255
2635,41410,275
2636,41410,136
2637,41410,301
2638,41410,257
2639,41410,82
2640,41410,233
2641,41579,133
2642,41579,277
2643,41579,136
2644,41579,426
2645,41579,276
2646,41579,135
2647,41579,255
2648,41579,256
2649,41579,278
2650,41579,258
2651,41579,257
2652,41579,275
2653,41579,274
2654,41579,329
2655,41579,132
2656,41579,595
2657,41579,259
2658,41579,261
2659,41579,233
2660,41579,16
2661,41710,133
2662,41710,257
2663,41710,277
2664,41710,276
2665,41710,258
2666,41710,275
2667,41710,132
2668,41710,261
2669,41710,135
2670,41710,278
2671,41710,274
2672,41710,329
2673,41710,16
2674,41710,48
2675,41710,136
2676,41710,626
2677,41710,361
2678,41710,503
2679,41710,259
2680,41710,595
2681,41726,133
2682,41726,275
2683,41726,277
2684,41726,256
2685,41726,257
2686,41726,426
2687,41726,99
2688,41726,321
2689,41726,259
2690,41726,391
2691,41726,136
2692,41726,328
2693,41726,78
2694,41726,420
2695,41726,135
2696,41726,276
2697,41726,211
2698,41726,412
2699,41726,255
2700,41726,594
2701,41794,133
2702,41794,132
2703,41794,277
2704,41794,261
2705,41794,275
2706,41794,258
2707,41794,276
2708,41794,257
2709,41794,426
2710,41794,136
2711,41794,595
2712,41794,135
2713,41794,361
2714,41794,76
2715,41794,274
2716,41794,329
2717,41794,278
2718,41794,259
2719,41794,255
2720,41794,328
2721,41795,133
2722,41795,275
2723,41795,135
2724,41795,257
2725,41795,277
2726,41795,276
2727,41795,259
2728,41795,132
2729,41795,274
2730,41795,255
2731,41795,258
2732,41795,261
2733,41795,256
2734,41795,595
2735,41795,278
2736,41795,82
2737,41795,99
2738,41795,308
2739,41795,301
2740,41795,136
2741,41798,133
2742,41798,275
2743,41798,276
2744,41798,277
2745,41798,257
2746,41798,135
2747,41798,274
2748,41798,258
2749,41798,426
2750,41798,595
2751,41798,132
2752,41798,256
2753,41798,259
2754,41798,261
2755,41798,278
2756,41798,255
2757,41798,136
2758,41798,301
2759,41798,329
2760,41798,82
2761,41826,133
2762,41826,276
2763,41826,135
2764,41826,132
2765,41826,595
2766,41826,258
2767,41826,255
2768,41826,275
2769,41826,274
2770,41826,257
2771,41826,261
2772,41826,277
2773,41826,278
2774,41826,136
2775,41826,426
2776,41826,82
2777,41826,259
2778,41826,76
2779,41826,329
2780,41826,256
2781,42610,133
2782,42610,275
2783,42610,426
2784,42610,256
2785,42610,277
2786,42610,328
2787,42610,257
2788,42610,255
2789,42610,276
2790,42610,595
2791,42610,132
2792,42610,136
2793,42610,261
2794,42610,420
2795,42610,391
2796,42610,594
2797,42610,321
2798,42610,189
2799,42610,135
2800,42610,471
2801,44126,133
2802,44126,255
2803,44126,426
2804,44126,259
2805,44126,276
2806,44126,136
2807,44126,132
2808,44126,275
2809,44126,274
2810,44126,277
2811,44126,595
2812,44126,258
2813,44126,321
2814,44126,135
2815,44126,278
2816,44126,257
2817,44126,256
2818,44126,211
2819,44126,449
2820,44126,167
2821,47910,133
2822,47910,255
2823,47910,135
2824,47910,276
2825,47910,274
2826,47910,258
2827,47910,132
2828,47910,595
2829,47910,136
2830,47910,278
2831,47910,275
2832,47910,259
2833,47910,277
2834,47910,257
2835,47910,256
2836,47910,426
2837,47910,261
2838,47910,456
2839,47910,527
2840,47910,16
2841,47926,133
2842,47926,426
2843,47926,136
2844,47926,277
2845,47926,255
2846,47926,259
2847,47926,278
2848,47926,256
2849,47926,275
2850,47926,132
2851,47926,257
2852,47926,261
2853,47926,276
2854,47926,258
2855,47926,274
2856,47926,135
2857,47926,324
2858,47926,329
2859,47926,398
2860,47926,495
2861,51041,133
2862,51041,132
2863,51041,275
2864,51041,595
2865,51041,426
2866,51041,255
2867,51041,276
2868,51041,135
2869,51041,258
2870,51041,328
2871,51041,261
2872,51041,257
2873,51041,277
2874,51041,76
2875,51041,274
2876,51041,636
2877,51041,136
2878,51041,189
2879,51041,259
2880,51041,321
2881,51079,133
2882,51079,426
2883,51079,132
2884,51079,276
2885,51079,595
2886,51079,255
2887,51079,259
2888,51079,258
2889,51079,275
2890,51079,257
2891,51079,274
2892,51079,261
2893,51079,277
2894,51079,136
2895,51079,135
2896,51079,278
2897,51079,328
2898,51079,270
2899,51079,256
2900,51079,76
2901,54126,133
2902,54126,426
2903,54126,255
2904,54126,136
2905,54126,276
2906,54126,132
2907,54126,259
2908,54126,277
2909,54126,258
2910,54126,595
2911,54126,274
2912,54126,275
2913,54126,278
2914,54126,257
2915,54126,261
2916,54126,256
2917,54126,328
2918,54126,449
2919,54126,329
2920,54126,206
2921,57926,133
2922,57926,275
2923,57926,277
2924,57926,426
2925,57926,276
2926,57926,256
2927,57926,257
2928,57926,136
2929,57926,259
2930,57926,255
2931,57926,132
2932,57926,135
2933,57926,321
2934,57926,595
2935,57926,258
2936,57926,328
2937,57926,420
2938,57926,78
2939,57926,274
2940,57926,211
2941,57941,133
2942,57941,255
2943,57941,256
2944,57941,278
2945,57941,261
2946,57941,135
2947,57941,259
2948,57941,136
2949,57941,274
2950,57941,276
2951,57941,275
2952,57941,277
2953,57941,426
2954,57941,143
2955,57941,132
2956,57941,392
2957,57941,160
2958,57941,92
2959,57941,576
2960,57941,192
2961,71026,133
2962,71026,275
2963,71026,132
2964,71026,595
2965,71026,276
2966,71026,135
2967,71026,257
2968,71026,258
2969,71026,255
2970,71026,274
2971,71026,259
2972,71026,277
2973,71026,426
2974,71026,261
2975,71026,82
2976,71026,328
2977,71026,301
2978,71026,308
2979,71026,329
2980,71026,270
2981,74110,259
2982,74110,132
2983,74110,278
2984,74110,277
2985,74110,426
2986,74110,261
2987,74110,133
2988,74110,274
2989,74110,136
2990,74110,135
2991,74110,255
2992,74110,258
2993,74110,495
2994,74110,158
2995,74110,639
2996,74110,595
2997,74110,585
2998,74110,257
2999,74110,503
3000,74110,322
3001,74126,133
3002,74126,255
3003,74126,275
3004,74126,426
3005,74126,136
3006,74126,259
3007,74126,277
3008,74126,132
3009,74126,276
3010,74126,257
3011,74126,261
3012,74126,258
3013,74126,274
3014,74126,278
3015,74126,321
3016,74126,256
3017,74126,135
3018,74126,449
3019,74126,361
3020,74126,595
3021,79264,426
3022,79264,595
3023,79264,135
3024,79264,255
3025,79264,276
3026,79264,278
3027,79264,136
3028,79264,274
3029,79264,258
3030,79264,132
3031,79264,256
3032,79264,261
3033,79264,527
3034,79264,519
3035,79264,329
3036,79264,277
3037,79264,259
3038,79264,635
3039,79264,318
3040,79264,133
3041,79413,133
3042,79413,426
3043,79413,277
3044,79413,136
3045,79413,261
3046,79413,255
3047,79413,275
3048,79413,276
3049,79413,278
3050,79413,132
3051,79413,259
3052,79413,256
3053,79413,257
3054,79413,274
3055,79413,258
3056,79413,135
3057,79413,361
3058,79413,595
3059,79413,125
3060,79413,328
3061,79415,133
3062,79415,276
3063,79415,255
3064,79415,259
3065,79415,136
3066,79415,426
3067,79415,274
3068,79415,135
3069,79415,277
3070,79415,278
3071,79415,132
3072,79415,258
3073,79415,595
3074,79415,275
3075,79415,527
3076,79415,167
3077,79415,256
3078,79415,88
3079,79415,519
3080,79415,211
3081,79426,133
3082,79426,135
3083,79426,276
3084,79426,595
3085,79426,136
3086,79426,256
3087,79426,277
3088,79426,329
3089,79426,456
3090,79426,275
3091,79426,258
3092,79426,233
3093,79426,132
3094,79426,527
3095,79426,255
3096,79426,124
3097,79426,161
3098,79426,426
3099,79426,274
3100,79426,218
3101,79510,133
3102,79510,275
3103,79510,255
3104,79510,261
3105,79510,132
3106,79510,426
3107,79510,257
3108,79510,256
3109,79510,277
3110,79510,328
3111,79510,276
3112,79510,135
3113,79510,136
3114,79510,594
3115,79510,258
3116,79510,595
3117,79510,278
3118,79510,274
3119,79510,76
3120,79510,82
3121,79541,277
3122,79541,426
3123,79541,136
3124,79541,276
3125,79541,135
3126,79541,132
3127,79541,259
3128,79541,278
3129,79541,258
3130,79541,595
3131,79541,274
3132,79541,329
3133,79541,256
3134,79541,257
3135,79541,503
3136,79541,261
3137,79541,255
3138,79541,495
3139,79541,324
3140,79541,639
3141,81026,133
3142,81026,255
3143,81026,275
3144,81026,259
3145,81026,274
3146,81026,278
3147,81026,261
3148,81026,257
3149,81026,135
3150,81026,276
3151,81026,256
3152,81026,258
3153,81026,132
3154,81026,277
3155,81026,82
3156,81026,67
3157,81026,576
3158,81026,582
3159,81026,160
3160,81026,136
3161,84126,133
3162,84126,426
3163,84126,255
3164,84126,278
3165,84126,256
3166,84126,135
3167,84126,274
3168,84126,276
3169,84126,259
3170,84126,261
3171,84126,595
3172,84126,136
3173,84126,277
3174,84126,275
3175,84126,258
3176,84126,132
3177,84126,257
3178,84126,301
3179,84126,527
3180,84126,519
3181,94110,276
3182,94110,595
3183,94110,135
3184,94110,274
3185,94110,275
3186,94110,132
3187,94110,258
3188,94110,301
3189,94110,255
3190,94110,133
3191,94110,259
3192,94110,426
3193,94110,82
3194,94110,257
3195,94110,278
3196,94110,270
3197,94110,519
3198,94110,256
3199,94110,277
3200,94110,261
3201,104179,133
3202,104179,255
3203,104179,426
3204,104179,261
3205,104179,278
3206,104179,274
3207,104179,276
3208,104179,258
3209,104179,257
3210,104179,132
3211,104179,595
3212,104179,259
3213,104179,136
3214,104179,263
3215,104179,135
3216,104179,582
3217,104179,449
3218,104179,164
3219,104179,256
3220,104179,277
3221,261041,133
3222,261041,255
3223,261041,426
3224,261041,275
3225,261041,259
3226,261041,276
3227,261041,211
3228,261041,136
3229,261041,274
3230,261041,296
3231,261041,212
3232,261041,257
3233,261041,88
3234,261041,321
3235,261041,642
3236,261041,256
3237,261041,218
3238,261041,57
3239,261041,519
3240,261041,645
3241,412610,133
3242,412610,255
3243,412610,257
3244,412610,261
3245,412610,426
3246,412610,258
3247,412610,263
3248,412610,132
3249,412610,278
3250,412610,595
3251,412610,274
3252,412610,449
3253,412610,136
3254,412610,328
3255,412610,164
3256,412610,276
3257,412610,89
3258,412610,582
3259,412610,66
3260,412610,67
3261,417910,132
3262,417910,135
3263,417910,261
3264,417910,595
3265,417910,258
3266,417910,426
3267,417910,278
3268,417910,255
3269,417910,133
3270,417910,259
3271,417910,277
3272,417910,274
3273,417910,257
3274,417910,136
3275,417910,256
3276,417910,275
3277,417910,329
3278,417910,495
3279,417910,276
3280,417910,503
3281,349,133
3282,349,255
3283,349,426
3284,349,136
3285,349,256
3286,349,259
3287,349,278
3288,349,274
3289,349,276
3290,349,595
3291,349,135
3292,349,132
3293,349,261
3294,349,519
3295,349,275
3296,349,218
3297,349,258
3298,349,527
3299,349,277
3300,349,72
3301,357,133
3302,357,255
3303,357,278
3304,357,259
3305,357,274
3306,357,135
3307,357,136
3308,357,276
3309,357,256
3310,357,261
3311,357,426
3312,357,277
3313,357,258
3314,357,132
3315,357,527
3316,357,155
3317,357,635
3318,357,92
3319,357,398
3320,357,264
3321,375,257
3322,375,278
3323,375,274
3324,375,255
3325,375,135
3326,375,258
3327,375,276
3328,375,261
3329,375,595
3330,375,256
3331,375,259
3332,375,275
3333,375,263
3334,375,16
3335,375,277
3336,375,582
3337,375,132
3338,375,557
3339,375,426
3340,375,329
3341,385,133
3342,385,255
3343,385,259
3344,385,426
3345,385,274
3346,385,278
3347,385,275
3348,385,276
3349,385,256
3350,385,135
3351,385,127
3352,385,67
3353,385,211
3354,385,595
3355,385,261
3356,385,136
3357,385,218
3358,385,257
3359,385,519
3360,385,636
3361,387,426
3362,387,255
3363,387,276
3364,387,278
3365,387,595
3366,387,274
3367,387,257
3368,387,259
3369,387,258
3370,387,136
3371,387,642
3372,387,519
3373,387,256
3374,387,133
3375,387,135
3376,387,261
3377,387,132
3378,387,329
3379,387,277
3380,387,275
3381,397,133
3382,397,426
3383,397,256
3384,397,276
3385,397,275
3386,397,277
3387,397,257
3388,397,136
3389,397,278
3390,397,255
3391,397,261
3392,397,595
3393,397,135
3394,397,328
3395,397,642
3396,397,274
3397,397,258
3398,397,329
3399,397,471
3400,397,233
3401,453,259
3402,453,426
3403,453,278
3404,453,173
3405,453,274
3406,453,136
3407,453,277
3408,453,133
3409,453,255
3410,453,276
3411,453,639
3412,453,398
3413,453,147
3414,453,585
3415,453,220
3416,453,155
3417,453,132
3418,453,512
3419,453,267
3420,453,261
3421,459,133
3422,459,255
3423,459,275
3424,459,259
3425,459,257
3426,459,426
3427,459,132
3428,459,274
3429,459,277
3430,459,276
3431,459,135
3432,459,258
3433,459,278
3434,459,261
3435,459,136
3436,459,595
3437,459,256
3438,459,211
3439,459,582
3440,459,321
3441,478,276
3442,478,257
3443,478,258
3444,478,595
3445,478,277
3446,478,329
3447,478,135
3448,478,274
3449,478,275
3450,478,373
3451,478,132
3452,478,301
3453,478,642
3454,478,503
3455,478,62
3456,478,278
3457,478,16
3458,478,426
3459,478,136
3460,478,48
3461,485,133
3462,485,255
3463,485,257
3464,485,261
3465,485,259
3466,485,275
3467,485,274
3468,485,278
3469,485,132
3470,485,258
3471,485,135
3472,485,263
3473,485,67
3474,485,612
3475,485,582
3476,485,595
3477,485,82
3478,485,576
3479,485,9
3480,485,155
3481,534,133
3482,534,261
3483,534,275
3484,534,256
3485,534,277
3486,534,426
3487,534,594
3488,534,257
3489,534,132
3490,534,278
3491,534,328
3492,534,136
3493,534,125
3494,534,255
3495,534,115
3496,534,361
3497,534,24
3498,534,63
3499,534,258
3500,534,135
3501,539,276
3502,539,257
3503,539,274
3504,539,275
3505,539,258
3506,539,277
3507,539,595
3508,539,426
3509,539,133
3510,539,259
3511,539,278
3512,539,135
3513,539,301
3514,539,255
3515,539,642
3516,539,373
3517,539,132
3518,539,256
3519,539,329
3520,539,582
3521,579,133
3522,579,255
3523,579,135
3524,579,275
3525,579,132
3526,579,595
3527,579,218
3528,579,605
3529,579,636
3530,579,87
3531,579,134
3532,579,566
3533,579,456
3534,579,258
3535,579,136
3536,579,527
3537,579,143
3538,579,27
3539,579,256
3540,579,623
3541,587,133
3542,587,276
3543,587,275
3544,587,277
3545,587,135
3546,587,595
3547,587,257
3548,587,426
3549,587,256
3550,587,258
3551,587,136
3552,587,255
3553,587,301
3554,587,329
3555,587,274
3556,587,132
3557,587,642
3558,587,259
3559,587,373
3560,587,233
3561,593,133
3562,593,595
3563,593,255
3564,593,426
3565,593,135
3566,593,275
3567,593,132
3568,593,256
3569,593,258
3570,593,276
3571,593,257
3572,593,274
3573,593,136
3574,593,519
3575,593,261
3576,593,329
3577,593,218
3578,593,328
3579,593,277
3580,593,278
3581,597,255
3582,597,426
3583,597,276
3584,597,133
3585,597,595
3586,597,274
3587,597,519
3588,597,259
3589,597,135
3590,597,132
3591,597,258
3592,597,278
3593,597,301
3594,597,527
3595,597,87
3596,597,39
3597,597,270
3598,597,136
3599,597,238
3600,597,127
3601,738,133
3602,738,275
3603,738,276
3604,738,426
3605,738,256
3606,738,277
3607,738,135
3608,738,255
3609,738,136
3610,738,257
3611,738,595
3612,738,274
3613,738,278
3614,738,258
3615,738,261
3616,738,132
3617,738,328
3618,738,233
3619,738,329
3620,738,78
3621,743,133
3622,743,132
3623,743,275
3624,743,255
3625,743,595
3626,743,135
3627,743,426
3628,743,259
3629,743,258
3630,743,277
3631,743,218
3632,743,519
3633,743,257
3634,743,636
3635,743,158
3636,743,321
3637,743,136
3638,743,324
3639,743,274
3640,743,420
3641,753,133
3642,753,132
3643,753,426
3644,753,275
3645,753,255
3646,753,595
3647,753,135
3648,753,257
3649,753,277
3650,753,259
3651,753,258
3652,753,261
3653,753,274
3654,753,276
3655,753,256
3656,753,136
3657,753,278
3658,753,328
3659,753,329
3660,753,270
3661,754,426
3662,754,595
3663,754,276
3664,754,132
3665,754,258
3666,754,136
3667,754,329
3668,754,133
3669,754,277
3670,754,135
3671,754,542
3672,754,189
3673,754,257
3674,754,328
3675,754,519
3676,754,274
3677,754,375
3678,754,255
3679,754,471
3680,754,261
3681,789,257
3682,789,259
3683,789,132
3684,789,258
3685,789,255
3686,789,274
3687,789,595
3688,789,582
3689,789,275
3690,789,495
3691,789,503
3692,789,373
3693,789,158
3694,789,277
3695,789,270
3696,789,519
3697,789,135
3698,789,278
3699,789,449
3700,789,263
3701,794,133
3702,794,426
3703,794,255
3704,794,257
3705,794,275
3706,794,136
3707,794,259
3708,794,132
3709,794,277
3710,794,328
3711,794,449
3712,794,642
3713,794,582
3714,794,513
3715,794,258
3716,794,495
3717,794,519
3718,794,619
3719,794,9
3720,794,329
3721,798,135
3722,798,276
3723,798,595
3724,798,257
3725,798,258
3726,798,275
3727,798,261
3728,798,274
3729,798,132
3730,798,256
3731,798,277
3732,798,278
3733,798,329
3734,798,301
3735,798,462
3736,798,626
3737,798,82
3738,798,16
3739,798,426
3740,798,233
3741,839,133
3742,839,255
3743,839,275
3744,839,257
3745,839,132
3746,839,135
3747,839,259
3748,839,261
3749,839,274
3750,839,636
3751,839,67
3752,839,595
3753,839,82
3754,839,258
3755,839,127
3756,839,605
3757,839,134
3758,839,616
3759,839,594
3760,839,576
3761,845,426
3762,845,278
3763,845,133
3764,845,136
